trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
98,False,"{'a': 0.2, 'e': 0.37346428045426916}",20,7,19.308348031658667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.2, 'e': 0.36972963764972644}",20,0,-4.770904613311586,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
100,False,"{'a': 0.2, 'e': 0.3660323412732292}",20,11,-5.933110555109287,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
101,False,"{'a': 0.2, 'e': 0.3623720178604969}",20,0,-57.76497729140856,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
102,False,"{'a': 0.2, 'e': 0.3587482976818919}",20,6,-38.04840500925574,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
103,False,"{'a': 0.2, 'e': 0.355160814705073}",25,0,-77.89493468443966,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
104,False,"{'a': 0.2, 'e': 0.35160920655802225}",25,11,5.137327675785066,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.2, 'e': 0.348093114492442}",25,2,-42.02704563479108,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 1}",1
106,False,"{'a': 0.2, 'e': 0.3446121833475176}",20,16,5.2304656729690535,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.2, 'e': 0.34116606151404244}",30,6,-17.193683936253024,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 1}",1
108,False,"{'a': 0.2, 'e': 0.337754400898902}",25,5,-25.60165564345632,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
109,False,"{'a': 0.2, 'e': 0.334376856889913}",30,12,-56.60485299255175,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
110,False,"{'a': 0.2, 'e': 0.33103308832101386}",30,19,15.567439756304957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.2, 'e': 0.3277227574378037}",25,3,-92.7495364173225,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 2}",1
112,False,"{'a': 0.2, 'e': 0.3244455298634257}",20,0,12.23562853661635,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
113,False,"{'a': 0.2, 'e': 0.3212010745647914}",25,0,-106.33910657647715,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
114,False,"{'a': 0.2, 'e': 0.3179890638191435}",25,15,-27.95870570125286,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
115,False,"{'a': 0.2, 'e': 0.31480917318095203}",30,12,-28.50789006557183,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
116,False,"{'a': 0.2, 'e': 0.3116610814491425}",20,0,9.675252712177072,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
117,False,"{'a': 0.2, 'e': 0.30854447063465107}",20,9,1.7350667852818855,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.2, 'e': 0.3054590259283046}",25,20,10.495008758797017,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.2, 'e': 0.30240443566902153}",25,0,12.548466598371464,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
120,False,"{'a': 0.2, 'e': 0.2993803913123313}",25,0,-55.051504036349186,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
121,False,"{'a': 0.2, 'e': 0.296386587399208}",20,13,-0.44994002662241983,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.2, 'e': 0.2934227215252159}",25,5,-65.03383289115433,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",1
123,False,"{'a': 0.2, 'e': 0.29048849430996376}",20,14,9.669623624253315,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.2, 'e': 0.2875836093668641}",30,8,-74.01515955398638,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
125,False,"{'a': 0.2, 'e': 0.28470777327319546}",25,5,20.492864834404397,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.2, 'e': 0.2818606955404635}",30,10,-65.15437975474555,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",1
127,False,"{'a': 0.2, 'e': 0.27904208858505886}",20,2,13.321183598366508,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.2, 'e': 0.2762516676992083}",30,0,-64.57821120292814,"{0: 24, 1: 2, 2: 2, 3: 1, 4: 1}",0
129,False,"{'a': 0.2, 'e': 0.2734891510222162}",25,11,14.076690787175597,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
130,False,"{'a': 0.2, 'e': 0.27075425951199406}",20,0,-66.89033329592942,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
131,False,"{'a': 0.2, 'e': 0.2680467169168741}",30,0,2.9524628600667393,"{0: 26, 1: 1, 2: 3, 3: 0, 4: 0}",0
132,False,"{'a': 0.2, 'e': 0.26536624974770534}",20,13,5.175990144977808,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.2, 'e': 0.2627125872502283}",30,18,-16.45430507473,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.2, 'e': 0.26008546137772603}",25,0,-45.382069906847256,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",1
135,False,"{'a': 0.2, 'e': 0.25748460676394874}",20,0,-1.279055367281523,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
136,False,"{'a': 0.2, 'e': 0.2549097606963093}",30,4,-11.869809921386613,"{0: 22, 1: 1, 2: 2, 3: 1, 4: 0}",1
137,False,"{'a': 0.2, 'e': 0.2523606630893462}",20,0,3.9861204693529757,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
138,False,"{'a': 0.2, 'e': 0.2498370564584527}",20,6,16.64345828192398,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.2, 'e': 0.24733868589386818}",20,0,-29.60945429200548,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
140,False,"{'a': 0.2, 'e': 0.24486529903492948}",20,3,-45.28889488801328,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
141,False,"{'a': 0.2, 'e': 0.2424166460445802}",20,12,14.116431922653852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.2, 'e': 0.2399924795841344}",25,14,20.055435293506505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.2, 'e': 0.23759255478829303}",25,0,-44.540082868366795,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
144,False,"{'a': 0.2, 'e': 0.23521662924041012}",25,11,12.888143284905755,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
145,False,"{'a': 0.2, 'e': 0.232864462948006}",20,0,25.90980817379186,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
146,False,"{'a': 0.2, 'e': 0.23053581831852593}",30,6,12.055523826982448,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.2, 'e': 0.22823046013534068}",30,2,-8.61936635759488,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 1}",1
148,False,"{'a': 0.2, 'e': 0.22594815553398728}",25,8,9.56860676389137,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.2, 'e': 0.2236886739786474}",25,15,8.487763889445487,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.2, 'e': 0.22145178723886091}",25,8,-67.7295609898039,"{0: 13, 1: 1, 2: 0, 3: 2, 4: 1}",1
151,False,"{'a': 0.2, 'e': 0.2192372693664723}",20,3,-5.923101168959491,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
152,False,"{'a': 0.2, 'e': 0.21704489667280757}",30,2,31.441113329769173,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
153,False,"{'a': 0.2, 'e': 0.2148744477060795}",20,1,27.04320864969015,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.2, 'e': 0.2127257032290187}",20,12,2.911350364054346,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
155,False,"{'a': 0.2, 'e': 0.21059844619672852}",20,4,9.67213488647527,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.2, 'e': 0.20849246173476124}",25,15,21.963220256480064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.2, 'e': 0.2064075371174136}",20,0,-20.574850700472233,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
158,False,"{'a': 0.2, 'e': 0.20434346174623946}",20,8,2.3694625708034676,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
159,False,"{'a': 0.2, 'e': 0.2023000271287771}",25,7,28.41175965464898,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.2, 'e': 0.20027702685748933}",20,2,-70.07357753708992,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 1}",1
161,False,"{'a': 0.2, 'e': 0.19827425658891443}",30,12,18.4508487561844,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.2, 'e': 0.19629151402302528}",20,2,17.325967481135446,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.2, 'e': 0.19432859888279502}",25,7,-9.8007023947566,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.2, 'e': 0.19238531289396707}",25,8,17.831021932423475,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.2, 'e': 0.1904614597650274}",20,6,-18.743561581963597,"{0: 12, 1: 0, 2: 0, 3: 2, 4: 0}",1
166,False,"{'a': 0.2, 'e': 0.1885568451673771}",20,9,5.841609392786613,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.2, 'e': 0.18667127671570335}",30,0,2.89618316594214,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
168,False,"{'a': 0.2, 'e': 0.1848045639485463}",25,11,-1.3998120364812774,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
169,False,"{'a': 0.2, 'e': 0.18295651830906084}",25,4,-24.131158590529164,"{0: 18, 1: 0, 2: 1, 3: 2, 4: 0}",1
170,False,"{'a': 0.2, 'e': 0.18112695312597024}",20,2,-6.534530793204745,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
171,False,"{'a': 0.2, 'e': 0.17931568359471053}",35,20,20.032294779743978,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.2, 'e': 0.17752252675876343}",30,15,11.830366194372333,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
173,False,"{'a': 0.2, 'e': 0.1757473014911758}",20,0,-39.498447535777935,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
174,False,"{'a': 0.2, 'e': 0.17398982847626404}",20,7,-15.339069583033417,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
175,False,"{'a': 0.2, 'e': 0.1722499301915014}",30,7,-126.08036360138972,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 3}",1
176,False,"{'a': 0.2, 'e': 0.17052743088958636}",20,0,-20.512035717136428,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
177,False,"{'a': 0.2, 'e': 0.1688221565806905}",20,10,-6.515608305526525,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
178,False,"{'a': 0.2, 'e': 0.1671339350148836}",20,8,5.194365011302708,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.2, 'e': 0.16546259566473476}",30,9,35.48176144758949,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.2, 'e': 0.16380796970808742}",30,12,-18.42195927371367,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
181,False,"{'a': 0.2, 'e': 0.16216989001100654}",20,8,7.999353324656844,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.2, 'e': 0.16054819111089647}",20,0,10.046741936201057,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
183,False,"{'a': 0.2, 'e': 0.1589427091997875}",25,15,19.31897255337321,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
