trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
135,False,"{'a': 0.4, 'e': 0.8736568985103138}",25,1,-73.38788609563814,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 1}",1
136,False,"{'a': 0.4, 'e': 0.8727832416118035}",20,0,-71.76843834759634,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
137,False,"{'a': 0.4, 'e': 0.8719104583701917}",20,0,-62.16512310656976,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
138,False,"{'a': 0.4, 'e': 0.8710385479118216}",25,0,-21.861923658357803,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
139,False,"{'a': 0.4, 'e': 0.8701675093639096}",20,0,-81.86975910605004,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
140,False,"{'a': 0.4, 'e': 0.8692973418545458}",35,0,-198.34511800803764,"{0: 25, 1: 1, 2: 4, 3: 1, 4: 4}",0
141,False,"{'a': 0.4, 'e': 0.8684280445126912}",25,0,-167.9997631636983,"{0: 12, 1: 1, 2: 8, 3: 3, 4: 1}",1
142,False,"{'a': 0.4, 'e': 0.8675596164681786}",25,0,-37.371120128933974,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
143,False,"{'a': 0.4, 'e': 0.8666920568517104}",20,0,-95.98046033187833,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",0
144,False,"{'a': 0.4, 'e': 0.8658253647948586}",20,0,-77.23905943790444,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
145,False,"{'a': 0.4, 'e': 0.8649595394300638}",20,0,-53.45950116931357,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
146,False,"{'a': 0.4, 'e': 0.8640945798906338}",25,0,-82.67528415490573,"{0: 13, 1: 6, 2: 5, 3: 1, 4: 0}",0
147,False,"{'a': 0.4, 'e': 0.8632304853107431}",20,1,-114.1032253868121,"{0: 11, 1: 0, 2: 5, 3: 2, 4: 1}",1
148,False,"{'a': 0.4, 'e': 0.8623672548254323}",20,0,-129.6772205331579,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
149,False,"{'a': 0.4, 'e': 0.861504887570607}",20,4,-95.5856060382426,"{0: 8, 1: 0, 2: 7, 3: 0, 4: 1}",1
150,False,"{'a': 0.4, 'e': 0.8606433826830363}",20,0,-27.165736927334873,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
151,False,"{'a': 0.4, 'e': 0.8597827393003532}",25,0,-144.06045148917215,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 3}",0
152,False,"{'a': 0.4, 'e': 0.8589229565610529}",20,0,-25.388709724149365,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
153,False,"{'a': 0.4, 'e': 0.8580640336044919}",30,0,-146.507016455729,"{0: 18, 1: 4, 2: 5, 3: 1, 4: 2}",0
154,False,"{'a': 0.4, 'e': 0.8572059695708873}",25,11,-47.2389338885102,"{0: 9, 1: 2, 2: 1, 3: 2, 4: 0}",1
155,False,"{'a': 0.4, 'e': 0.8563487636013165}",25,0,-50.74465679672729,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
156,False,"{'a': 0.4, 'e': 0.8554924148377152}",20,0,-69.70862074464407,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
157,False,"{'a': 0.4, 'e': 0.8546369224228775}",20,6,-56.152067335752264,"{0: 7, 1: 1, 2: 6, 3: 0, 4: 0}",1
158,False,"{'a': 0.4, 'e': 0.8537822855004545}",20,0,-51.9110127281016,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
159,False,"{'a': 0.4, 'e': 0.8529285032149541}",20,0,-118.78179998793206,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",1
160,False,"{'a': 0.4, 'e': 0.8520755747117391}",30,0,-132.42842453504443,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",1
161,False,"{'a': 0.4, 'e': 0.8512234991370274}",25,0,-125.73567075781509,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
162,False,"{'a': 0.4, 'e': 0.8503722756378904}",20,0,1.511179797196025,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
163,False,"{'a': 0.4, 'e': 0.8495219033622525}",20,0,-52.36420031621901,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
164,False,"{'a': 0.4, 'e': 0.8486723814588902}",30,0,-171.32762487421863,"{0: 18, 1: 2, 2: 6, 3: 2, 4: 2}",0
165,False,"{'a': 0.4, 'e': 0.8478237090774313}",30,10,9.546131723622164,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
166,False,"{'a': 0.4, 'e': 0.8469758853683539}",20,0,-18.497021975741752,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
167,False,"{'a': 0.4, 'e': 0.8461289094829856}",25,0,-79.19473752088382,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
168,False,"{'a': 0.4, 'e': 0.8452827805735026}",30,12,-91.72871357688415,"{0: 9, 1: 1, 2: 6, 3: 2, 4: 0}",1
169,False,"{'a': 0.4, 'e': 0.8444374977929291}",20,0,-71.23139973976187,"{0: 12, 1: 3, 2: 3, 3: 2, 4: 0}",0
170,False,"{'a': 0.4, 'e': 0.8435930602951361}",25,0,-136.2675750095652,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
171,False,"{'a': 0.4, 'e': 0.842749467234841}",20,0,-43.52755090489684,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
172,False,"{'a': 0.4, 'e': 0.8419067177676062}",20,11,-48.125159644944894,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 1}",1
173,False,"{'a': 0.4, 'e': 0.8410648110498385}",20,0,-73.63272447601858,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
174,False,"{'a': 0.4, 'e': 0.8402237462387887}",35,5,-78.29845984400635,"{0: 20, 1: 3, 2: 5, 3: 2, 4: 0}",1
175,False,"{'a': 0.4, 'e': 0.83938352249255}",20,9,-11.715955443697958,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
176,False,"{'a': 0.4, 'e': 0.8385441389700574}",20,0,-212.41165320837968,"{0: 9, 1: 0, 2: 6, 3: 2, 4: 3}",0
177,False,"{'a': 0.4, 'e': 0.8377055948310873}",25,8,-94.08153144065216,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 2}",1
178,False,"{'a': 0.4, 'e': 0.8368678892362562}",30,0,-126.71470469331096,"{0: 20, 1: 2, 2: 4, 3: 3, 4: 1}",0
179,False,"{'a': 0.4, 'e': 0.83603102134702}",35,0,-144.44983594011129,"{0: 26, 1: 2, 2: 3, 3: 1, 4: 3}",0
180,False,"{'a': 0.4, 'e': 0.8351949903256729}",20,0,-94.22501504727096,"{0: 12, 1: 6, 2: 0, 3: 0, 4: 2}",0
181,False,"{'a': 0.4, 'e': 0.8343597953353473}",25,0,-93.57763231816844,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
182,False,"{'a': 0.4, 'e': 0.8335254355400119}",25,0,-130.26630382727944,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
183,False,"{'a': 0.4, 'e': 0.832691910104472}",20,0,-14.208286571932367,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
184,False,"{'a': 0.4, 'e': 0.8318592181943675}",25,0,-74.88783840597587,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
185,False,"{'a': 0.4, 'e': 0.8310273589761731}",25,0,-164.64522692824679,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
186,False,"{'a': 0.4, 'e': 0.8301963316171969}",35,9,-186.36000710826423,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 4}",1
187,False,"{'a': 0.4, 'e': 0.8293661352855797}",25,16,-22.61372062359208,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
188,False,"{'a': 0.4, 'e': 0.8285367691502941}",25,0,-188.2009462242293,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
189,False,"{'a': 0.4, 'e': 0.8277082323811439}",20,3,-4.2297374300008475,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.4, 'e': 0.8268805241487627}",35,0,-210.97694131368897,"{0: 20, 1: 3, 2: 8, 3: 1, 4: 3}",0
191,False,"{'a': 0.4, 'e': 0.8260536436246139}",25,0,-65.08182447274572,"{0: 14, 1: 5, 2: 6, 3: 0, 4: 0}",0
192,False,"{'a': 0.4, 'e': 0.8252275899809893}",20,3,-86.49733509664006,"{0: 10, 1: 1, 2: 4, 3: 1, 4: 1}",1
193,False,"{'a': 0.4, 'e': 0.8244023623910083}",20,0,-25.873173360030645,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
194,False,"{'a': 0.4, 'e': 0.8235779600286173}",20,0,-23.453247236883065,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
195,False,"{'a': 0.4, 'e': 0.8227543820685886}",20,8,22.662122556560682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.4, 'e': 0.8219316276865201}",25,0,-80.50433841304286,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
197,False,"{'a': 0.4, 'e': 0.8211096960588335}",25,17,-10.946439775192458,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
198,False,"{'a': 0.4, 'e': 0.8202885863627747}",25,17,13.01496121624666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.4, 'e': 0.819468297776412}",25,0,-134.61978203803284,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 3}",0
200,False,"{'a': 0.4, 'e': 0.8186488294786356}",20,0,-72.91501997662539,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
201,False,"{'a': 0.4, 'e': 0.8178301806491569}",30,0,-171.8658282185298,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
202,False,"{'a': 0.4, 'e': 0.8170123504685077}",30,0,-98.39723268231076,"{0: 19, 1: 4, 2: 6, 3: 0, 4: 1}",0
203,False,"{'a': 0.4, 'e': 0.8161953381180392}",30,0,-120.80085075893562,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
204,False,"{'a': 0.4, 'e': 0.8153791427799212}",25,1,-118.97773505844467,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 2}",1
205,False,"{'a': 0.4, 'e': 0.8145637636371413}",25,1,-34.1810321414304,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 0}",1
206,False,"{'a': 0.4, 'e': 0.8137491998735041}",25,0,-50.69930168624833,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
207,False,"{'a': 0.4, 'e': 0.8129354506736306}",20,0,-49.94797183022555,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
208,False,"{'a': 0.4, 'e': 0.812122515222957}",20,0,-55.21077370905579,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
209,False,"{'a': 0.4, 'e': 0.8113103927077341}",30,0,-155.3874288757071,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
210,False,"{'a': 0.4, 'e': 0.8104990823150263}",20,0,-79.95871788390409,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
211,False,"{'a': 0.4, 'e': 0.8096885832327113}",30,3,-166.3923374814785,"{0: 14, 1: 2, 2: 6, 3: 4, 4: 1}",1
212,False,"{'a': 0.4, 'e': 0.8088788946494786}",20,0,-86.50765943502857,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
213,False,"{'a': 0.4, 'e': 0.8080700157548292}",25,0,-20.34068860268583,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
214,False,"{'a': 0.4, 'e': 0.8072619457390743}",30,8,-152.43575018096104,"{0: 11, 1: 4, 2: 3, 3: 2, 4: 2}",1
215,False,"{'a': 0.4, 'e': 0.8064546837933352}",30,0,-74.28576899005807,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
216,False,"{'a': 0.4, 'e': 0.8056482291095419}",30,0,-104.66786043758974,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
217,False,"{'a': 0.4, 'e': 0.8048425808804324}",25,0,-94.38566813807996,"{0: 14, 1: 4, 2: 5, 3: 2, 4: 0}",0
218,False,"{'a': 0.4, 'e': 0.8040377382995519}",25,3,-72.19929933796845,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
219,False,"{'a': 0.4, 'e': 0.8032337005612523}",20,0,-62.08695412592725,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
220,False,"{'a': 0.4, 'e': 0.8024304668606911}",20,1,-55.349671236611094,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 0}",1
221,False,"{'a': 0.4, 'e': 0.8016280363938304}",25,0,-118.5474402814553,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
222,False,"{'a': 0.4, 'e': 0.8008264083574366}",20,0,-56.10761469145814,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
223,False,"{'a': 0.4, 'e': 0.8000255819490791}",25,12,-77.28638312493928,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 1}",1
224,False,"{'a': 0.4, 'e': 0.79922555636713}",20,0,-122.96497371615996,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
225,False,"{'a': 0.4, 'e': 0.798426330810763}",25,0,-114.49638670136422,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
226,False,"{'a': 0.4, 'e': 0.7976279044799521}",25,10,-113.4690446074019,"{0: 7, 1: 3, 2: 3, 3: 0, 4: 2}",1
227,False,"{'a': 0.4, 'e': 0.7968302765754722}",25,0,-80.61530398256934,"{0: 17, 1: 0, 2: 6, 3: 2, 4: 0}",0
228,False,"{'a': 0.4, 'e': 0.7960334462988967}",20,0,-69.90208863759905,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
229,False,"{'a': 0.4, 'e': 0.7952374128525979}",25,0,-81.39483856301098,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
230,False,"{'a': 0.4, 'e': 0.7944421754397453}",20,0,-98.9408611111105,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
231,False,"{'a': 0.4, 'e': 0.7936477332643055}",20,13,-11.467651683594738,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
232,False,"{'a': 0.4, 'e': 0.7928540855310412}",25,0,-179.20813624237505,"{0: 14, 1: 3, 2: 4, 3: 1, 4: 3}",0
233,False,"{'a': 0.4, 'e': 0.7920612314455101}",35,0,-150.0526308056809,"{0: 23, 1: 2, 2: 7, 3: 1, 4: 2}",0
234,False,"{'a': 0.4, 'e': 0.7912691702140646}",25,4,-29.780713228558046,"{0: 15, 1: 3, 2: 2, 3: 1, 4: 0}",1
235,False,"{'a': 0.4, 'e': 0.7904779010438505}",20,0,-102.64161462049265,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
236,False,"{'a': 0.4, 'e': 0.7896874231428067}",25,14,-80.26828721155813,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
237,False,"{'a': 0.4, 'e': 0.7888977357196639}",35,17,-21.189280194161757,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 0}",1
238,False,"{'a': 0.4, 'e': 0.7881088379839443}",25,0,-110.52778459740435,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
239,False,"{'a': 0.4, 'e': 0.7873207291459603}",25,0,-167.6583421656807,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
240,False,"{'a': 0.4, 'e': 0.7865334084168143}",20,0,-211.86452249396646,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",1
241,False,"{'a': 0.4, 'e': 0.7857468750083976}",25,5,-43.949131846305555,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",1
242,False,"{'a': 0.4, 'e': 0.7849611281333891}",20,0,-67.92277534814204,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
243,False,"{'a': 0.4, 'e': 0.7841761670052557}",30,8,-40.77829302303493,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",1
244,False,"{'a': 0.4, 'e': 0.7833919908382505}",25,0,-67.1235538589265,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
245,False,"{'a': 0.4, 'e': 0.7826085988474122}",25,0,-44.22968385657915,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
246,False,"{'a': 0.4, 'e': 0.7818259902485648}",30,0,-71.2055172559676,"{0: 23, 1: 0, 2: 6, 3: 0, 4: 1}",0
247,False,"{'a': 0.4, 'e': 0.7810441642583162}",25,3,-144.4888261161974,"{0: 12, 1: 0, 2: 8, 3: 0, 4: 2}",1
248,False,"{'a': 0.4, 'e': 0.780263120094058}",20,2,-65.66673954251729,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
249,False,"{'a': 0.4, 'e': 0.7794828569739639}",30,0,-71.03125808679656,"{0: 19, 1: 3, 2: 8, 3: 0, 4: 0}",0
250,False,"{'a': 0.4, 'e': 0.7787033741169899}",20,0,-19.573631665970865,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
251,False,"{'a': 0.4, 'e': 0.7779246707428729}",30,0,-125.94962505815217,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
252,False,"{'a': 0.4, 'e': 0.7771467460721301}",20,6,-12.754002542432124,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
253,False,"{'a': 0.4, 'e': 0.7763695993260579}",25,0,-142.41275440105989,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
254,False,"{'a': 0.4, 'e': 0.7755932297267318}",30,0,-89.51003171668505,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
255,False,"{'a': 0.4, 'e': 0.7748176364970051}",30,0,-198.3937862948114,"{0: 18, 1: 3, 2: 5, 3: 0, 4: 4}",0
256,False,"{'a': 0.4, 'e': 0.7740428188605081}",25,10,-20.809262483546224,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
257,False,"{'a': 0.4, 'e': 0.7732687760416476}",25,0,-135.00182573424553,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
258,False,"{'a': 0.4, 'e': 0.7724955072656059}",25,0,-21.99757981753575,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
259,False,"{'a': 0.4, 'e': 0.7717230117583403}",20,2,-124.09391198120822,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 2}",1
260,False,"{'a': 0.4, 'e': 0.770951288746582}",20,0,-63.50233782800964,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
261,False,"{'a': 0.4, 'e': 0.7701803374578354}",20,0,-90.8124761747094,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
262,False,"{'a': 0.4, 'e': 0.7694101571203776}",25,0,-43.793045645828734,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
263,False,"{'a': 0.4, 'e': 0.7686407469632572}",20,0,-85.12206896616601,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
264,False,"{'a': 0.4, 'e': 0.767872106216294}",25,4,-139.67580266192314,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 2}",1
265,False,"{'a': 0.4, 'e': 0.7671042341100777}",25,0,-120.98876762029863,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
266,False,"{'a': 0.4, 'e': 0.7663371298759676}",30,7,-23.37104413296816,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 0}",1
267,False,"{'a': 0.4, 'e': 0.7655707927460916}",25,0,-97.70625320314382,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
268,False,"{'a': 0.4, 'e': 0.7648052219533455}",20,0,-77.7089627751851,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
269,False,"{'a': 0.4, 'e': 0.7640404167313922}",20,0,-41.75236789780687,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
270,False,"{'a': 0.4, 'e': 0.7632763763146607}",20,11,-34.39005751361257,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
271,False,"{'a': 0.4, 'e': 0.7625130999383462}",30,0,-68.97405176346902,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
272,False,"{'a': 0.4, 'e': 0.7617505868384078}",20,0,-109.22871812490224,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
273,False,"{'a': 0.4, 'e': 0.7609888362515693}",20,0,-69.42628973047567,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
274,False,"{'a': 0.4, 'e': 0.7602278474153178}",25,18,-7.897247731447999,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.4, 'e': 0.7594676195679024}",25,0,-142.82548332808986,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
276,False,"{'a': 0.4, 'e': 0.7587081519483346}",30,0,-149.4531445645689,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
277,False,"{'a': 0.4, 'e': 0.7579494437963862}",25,0,-89.17886947158283,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
278,False,"{'a': 0.4, 'e': 0.7571914943525898}",30,0,-19.889348618021813,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",1
279,False,"{'a': 0.4, 'e': 0.7564343028582373}",20,0,-65.94878647668367,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
280,False,"{'a': 0.4, 'e': 0.755677868555379}",20,0,-122.76757575372103,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
281,False,"{'a': 0.4, 'e': 0.7549221906868236}",20,0,-58.6035371975006,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
282,False,"{'a': 0.4, 'e': 0.7541672684961368}",35,9,-73.99167168133609,"{0: 17, 1: 5, 2: 2, 3: 1, 4: 1}",1
283,False,"{'a': 0.4, 'e': 0.7534131012276407}",20,0,-16.787910146966816,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
284,False,"{'a': 0.4, 'e': 0.752659688126413}",25,0,-113.26793223861328,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
285,False,"{'a': 0.4, 'e': 0.7519070284382866}",25,16,-6.503634732088996,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
286,False,"{'a': 0.4, 'e': 0.7511551214098483}",25,0,-23.143156754787043,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
287,False,"{'a': 0.4, 'e': 0.7504039662884385}",30,16,1.6132017439165534,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
288,False,"{'a': 0.4, 'e': 0.7496535623221501}",20,10,-79.00154185624692,"{0: 4, 1: 0, 2: 5, 3: 0, 4: 1}",1
289,False,"{'a': 0.4, 'e': 0.7489039087598279}",25,1,-57.6780084110875,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 1}",1
290,False,"{'a': 0.4, 'e': 0.7481550048510681}",20,0,-127.8400087429417,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
291,False,"{'a': 0.4, 'e': 0.747406849846217}",20,0,-89.3857451863034,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
292,False,"{'a': 0.4, 'e': 0.7466594429963708}",20,0,-121.42860501168668,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
293,False,"{'a': 0.4, 'e': 0.7459127835533744}",30,0,-89.46390556607008,"{0: 24, 1: 0, 2: 4, 3: 0, 4: 2}",0
294,False,"{'a': 0.4, 'e': 0.745166870769821}",20,0,-129.86942002280819,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
295,False,"{'a': 0.4, 'e': 0.7444217038990513}",25,0,-57.43770820200602,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
296,False,"{'a': 0.4, 'e': 0.7436772821951522}",20,0,-98.4990965320512,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
297,False,"{'a': 0.4, 'e': 0.742933604912957}",25,0,-75.51338604550749,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
298,False,"{'a': 0.4, 'e': 0.7421906713080441}",30,3,-15.067204554492157,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 0}",1
299,False,"{'a': 0.4, 'e': 0.741448480636736}",25,0,-33.41392762414231,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
300,False,"{'a': 0.4, 'e': 0.7407070321560992}",25,0,-118.34068926956894,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 2}",0
301,False,"{'a': 0.4, 'e': 0.7399663251239432}",30,0,-20.50242903923183,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",0
302,False,"{'a': 0.4, 'e': 0.7392263587988193}",20,0,-63.3057426616099,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
303,False,"{'a': 0.4, 'e': 0.7384871324400204}",25,13,-3.841387040998251,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
304,False,"{'a': 0.4, 'e': 0.7377486453075804}",30,13,-117.26121066937833,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
305,False,"{'a': 0.4, 'e': 0.7370108966622728}",35,13,-48.68220509758221,"{0: 15, 1: 0, 2: 7, 3: 0, 4: 0}",1
306,False,"{'a': 0.4, 'e': 0.7362738857656105}",25,0,-63.87103600336798,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",0
307,False,"{'a': 0.4, 'e': 0.7355376118798449}",25,0,-128.14209997723248,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
308,False,"{'a': 0.4, 'e': 0.7348020742679651}",20,0,-34.9235060338632,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
309,False,"{'a': 0.4, 'e': 0.734067272193697}",20,0,-43.27284321013205,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
310,False,"{'a': 0.4, 'e': 0.7333332049215034}",20,9,-47.655505135012724,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
311,False,"{'a': 0.4, 'e': 0.7325998717165819}",20,0,-52.47085236780464,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
312,False,"{'a': 0.4, 'e': 0.7318672718448653}",20,0,-58.87747559719304,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
313,False,"{'a': 0.4, 'e': 0.7311354045730205}",20,13,-43.335856413420174,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
314,False,"{'a': 0.4, 'e': 0.7304042691684475}",20,0,-108.6802115326779,"{0: 15, 1: 0, 2: 1, 3: 2, 4: 2}",0
315,False,"{'a': 0.4, 'e': 0.729673864899279}",35,18,-86.02259881820855,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
316,False,"{'a': 0.4, 'e': 0.7289441910343797}",25,0,-35.33540695114849,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
317,False,"{'a': 0.4, 'e': 0.7282152468433454}",20,0,-91.9639828303982,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
318,False,"{'a': 0.4, 'e': 0.727487031596502}",25,0,-64.91681262575561,"{0: 17, 1: 0, 2: 7, 3: 1, 4: 0}",0
